area,sitio,arquivo_de_som,det,data,horario
Quara¡,Qua15,20200126_192500.WAV,0,26/01/2020,19:25:00
Quara¡,Qua15,20200126_194000.WAV,0,26/01/2020,19:40:00
Quara¡,Qua15,20200127_061000.WAV,0,27/01/2020,06:10:00
Quara¡,Qua15,20200127_062500.WAV,0,27/01/2020,06:25:00
Quara¡,Qua15,20200127_064000.WAV,0,27/01/2020,06:40:00
Quara¡,Qua15,20200127_065500.WAV,0,27/01/2020,06:55:00
Quara¡,Qua15,20200127_071000.WAV,0,27/01/2020,07:10:00
Quara¡,Qua15,20200127_072500.WAV,0,27/01/2020,07:25:00
Quara¡,Qua15,20200127_074000.WAV,0,27/01/2020,07:40:00
Quara¡,Qua15,20200127_075500.WAV,0,27/01/2020,07:55:00
Quara¡,Qua15,20200127_081000.WAV,0,27/01/2020,08:10:00
Quara¡,Qua15,20200127_082500.WAV,0,27/01/2020,08:25:00
Quara¡,Qua15,20200127_084000.WAV,0,27/01/2020,08:40:00
Quara¡,Qua15,20200127_085500.WAV,0,27/01/2020,08:55:00
Quara¡,Qua15,20200127_091000.WAV,0,27/01/2020,09:10:00
Quara¡,Qua15,20200127_092500.WAV,0,27/01/2020,09:25:00
Quara¡,Qua15,20200127_094000.WAV,0,27/01/2020,09:40:00
Quara¡,Qua15,20200127_095500.WAV,0,27/01/2020,09:55:00
Quara¡,Qua16,20200121_164000.WAV,1,21/01/2020,16:40:00
Quara¡,Qua16,20200121_165500.WAV,0,21/01/2020,16:55:00
Quara¡,Qua16,20200121_171000.WAV,1,21/01/2020,17:10:00
Quara¡,Qua16,20200121_172500.WAV,1,21/01/2020,17:25:00
Quara¡,Qua16,20200121_174000.WAV,0,21/01/2020,17:40:00
Quara¡,Qua16,20200121_175500.WAV,0,21/01/2020,17:55:00
Quara¡,Qua16,20200121_181000.WAV,0,21/01/2020,18:10:00
Quara¡,Qua16,20200121_182500.WAV,0,21/01/2020,18:25:00
Quara¡,Qua16,20200121_184000.WAV,0,21/01/2020,18:40:00
Quara¡,Qua16,20200121_185500.WAV,1,21/01/2020,18:55:00
Quara¡,Qua16,20200121_191000.WAV,0,21/01/2020,19:10:00
Quara¡,Qua16,20200121_192500.WAV,0,21/01/2020,19:25:00
Quara¡,Qua16,20200121_194000.WAV,0,21/01/2020,19:40:00
Quara¡,Qua16,20200122_061000.WAV,0,22/01/2020,06:10:00
Quara¡,Qua16,20200122_062500.WAV,0,22/01/2020,06:25:00
Quara¡,Qua16,20200122_064000.WAV,0,22/01/2020,06:40:00
Quara¡,Qua16,20200122_065500.WAV,0,22/01/2020,06:55:00
Quara¡,Qua16,20200122_071000.WAV,0,22/01/2020,07:10:00
Quara¡,Qua16,20200122_072500.WAV,0,22/01/2020,07:25:00
Quara¡,Qua16,20200122_074000.WAV,0,22/01/2020,07:40:00
Quara¡,Qua16,20200122_075500.WAV,0,22/01/2020,07:55:00
Quara¡,Qua16,20200122_081000.WAV,0,22/01/2020,08:10:00
Quara¡,Qua16,20200122_082500.WAV,0,22/01/2020,08:25:00
Quara¡,Qua16,20200122_084000.WAV,0,22/01/2020,08:40:00
Quara¡,Qua16,20200122_085500.WAV,0,22/01/2020,08:55:00
Quara¡,Qua16,20200122_091000.WAV,0,22/01/2020,09:10:00
Quara¡,Qua16,20200122_092500.WAV,0,22/01/2020,09:25:00
Quara¡,Qua16,20200122_094000.WAV,0,22/01/2020,09:40:00
Quara¡,Qua16,20200122_095500.WAV,0,22/01/2020,09:55:00
Quara¡,Qua16,20200122_101000.WAV,0,22/01/2020,10:10:00
Quara¡,Qua16,20200122_102500.WAV,0,22/01/2020,10:25:00
Quara¡,Qua16,20200122_104000.WAV,0,22/01/2020,10:40:00
Quara¡,Qua16,20200122_105500.WAV,0,22/01/2020,10:55:00
Quara¡,Qua16,20200122_111000.WAV,0,22/01/2020,11:10:00
Quara¡,Qua16,20200122_112500.WAV,0,22/01/2020,11:25:00
Quara¡,Qua16,20200122_114000.WAV,0,22/01/2020,11:40:00
Quara¡,Qua16,20200122_115500.WAV,0,22/01/2020,11:55:00
Quara¡,Qua16,20200122_121000.WAV,0,22/01/2020,12:10:00
Quara¡,Qua16,20200122_122500.WAV,0,22/01/2020,12:25:00
Quara¡,Qua16,20200122_124000.WAV,0,22/01/2020,12:40:00
Quara¡,Qua16,20200122_125500.WAV,0,22/01/2020,12:55:00
Quara¡,Qua16,20200122_131000.WAV,0,22/01/2020,13:10:00
Quara¡,Qua16,20200122_132500.WAV,0,22/01/2020,13:25:00
Quara¡,Qua16,20200122_134000.WAV,0,22/01/2020,13:40:00
Quara¡,Qua16,20200122_135500.WAV,0,22/01/2020,13:55:00
Quara¡,Qua16,20200122_141000.WAV,0,22/01/2020,14:10:00
Quara¡,Qua16,20200122_142500.WAV,0,22/01/2020,14:25:00
Quara¡,Qua16,20200122_144000.WAV,0,22/01/2020,14:40:00
Quara¡,Qua16,20200122_145500.WAV,0,22/01/2020,14:55:00
Quara¡,Qua16,20200122_151000.WAV,0,22/01/2020,15:10:00
Quara¡,Qua16,20200122_152500.WAV,0,22/01/2020,15:25:00
Quara¡,Qua16,20200122_154000.WAV,0,22/01/2020,15:40:00
Quara¡,Qua16,20200122_155500.WAV,0,22/01/2020,15:55:00
Quara¡,Qua16,20200122_161000.WAV,0,22/01/2020,16:10:00
Quara¡,Qua16,20200122_162500.WAV,0,22/01/2020,16:25:00
Quara¡,Qua16,20200122_164000.WAV,0,22/01/2020,16:40:00
Quara¡,Qua16,20200122_165500.WAV,0,22/01/2020,16:55:00
Quara¡,Qua16,20200122_171000.WAV,0,22/01/2020,17:10:00
Quara¡,Qua16,20200122_172500.WAV,1,22/01/2020,17:25:00
Quara¡,Qua16,20200122_174000.WAV,0,22/01/2020,17:40:00
Quara¡,Qua16,20200122_175500.WAV,0,22/01/2020,17:55:00
Quara¡,Qua16,20200122_181000.WAV,1,22/01/2020,18:10:00
Quara¡,Qua16,20200122_182500.WAV,1,22/01/2020,18:25:00
Quara¡,Qua16,20200122_184000.WAV,0,22/01/2020,18:40:00
Quara¡,Qua16,20200122_185500.WAV,0,22/01/2020,18:55:00
Quara¡,Qua16,20200122_191000.WAV,0,22/01/2020,19:10:00
Quara¡,Qua16,20200122_192500.WAV,0,22/01/2020,19:25:00
Quara¡,Qua16,20200122_194000.WAV,0,22/01/2020,19:40:00
Quara¡,Qua16,20200123_061000.WAV,0,23/01/2020,06:10:00
Quara¡,Qua16,20200123_062500.WAV,1,23/01/2020,06:25:00
Quara¡,Qua16,20200123_064000.WAV,0,23/01/2020,06:40:00
Quara¡,Qua16,20200123_065500.WAV,0,23/01/2020,06:55:00
Quara¡,Qua16,20200123_071000.WAV,0,23/01/2020,07:10:00
Quara¡,Qua16,20200123_072500.WAV,0,23/01/2020,07:25:00
Quara¡,Qua16,20200123_074000.WAV,0,23/01/2020,07:40:00
Quara¡,Qua16,20200123_075500.WAV,0,23/01/2020,07:55:00
Quara¡,Qua16,20200123_081000.WAV,1,23/01/2020,08:10:00
Quara¡,Qua16,20200123_082500.WAV,1,23/01/2020,08:25:00
Quara¡,Qua16,20200123_084000.WAV,0,23/01/2020,08:40:00
Quara¡,Qua16,20200123_085500.WAV,0,23/01/2020,08:55:00
Quara¡,Qua16,20200123_091000.WAV,0,23/01/2020,09:10:00
Quara¡,Qua16,20200123_092500.WAV,0,23/01/2020,09:25:00
Quara¡,Qua16,20200123_094000.WAV,0,23/01/2020,09:40:00
Quara¡,Qua16,20200123_095500.WAV,0,23/01/2020,09:55:00
Quara¡,Qua16,20200123_101000.WAV,0,23/01/2020,10:10:00
Quara¡,Qua16,20200123_102500.WAV,0,23/01/2020,10:25:00
Quara¡,Qua16,20200123_104000.WAV,0,23/01/2020,10:40:00
Quara¡,Qua16,20200123_105500.WAV,0,23/01/2020,10:55:00
Quara¡,Qua16,20200123_111000.WAV,0,23/01/2020,11:10:00
Quara¡,Qua16,20200123_112500.WAV,0,23/01/2020,11:25:00
Quara¡,Qua16,20200123_114000.WAV,1,23/01/2020,11:40:00
Quara¡,Qua16,20200123_115500.WAV,0,23/01/2020,11:55:00
Quara¡,Qua16,20200123_121000.WAV,0,23/01/2020,12:10:00
Quara¡,Qua16,20200123_122500.WAV,0,23/01/2020,12:25:00
Quara¡,Qua16,20200123_124000.WAV,0,23/01/2020,12:40:00
Quara¡,Qua16,20200123_125500.WAV,0,23/01/2020,12:55:00
Quara¡,Qua16,20200123_131000.WAV,0,23/01/2020,13:10:00
Quara¡,Qua16,20200123_132500.WAV,0,23/01/2020,13:25:00
Quara¡,Qua16,20200123_134000.WAV,1,23/01/2020,13:40:00
Quara¡,Qua16,20200123_135500.WAV,0,23/01/2020,13:55:00
Quara¡,Qua16,20200123_141000.WAV,1,23/01/2020,14:10:00
Quara¡,Qua16,20200123_142500.WAV,0,23/01/2020,14:25:00
Quara¡,Qua16,20200123_144000.WAV,0,23/01/2020,14:40:00
Quara¡,Qua16,20200123_145500.WAV,0,23/01/2020,14:55:00
Quara¡,Qua16,20200123_151000.WAV,0,23/01/2020,15:10:00
Quara¡,Qua16,20200123_152500.WAV,0,23/01/2020,15:25:00
Quara¡,Qua16,20200123_154000.WAV,0,23/01/2020,15:40:00
Quara¡,Qua16,20200123_155500.WAV,0,23/01/2020,15:55:00
Quara¡,Qua16,20200123_161000.WAV,0,23/01/2020,16:10:00
Quara¡,Qua16,20200123_162500.WAV,0,23/01/2020,16:25:00
Quara¡,Qua16,20200123_164000.WAV,0,23/01/2020,16:40:00
Quara¡,Qua16,20200123_165500.WAV,1,23/01/2020,16:55:00
Quara¡,Qua16,20200123_171000.WAV,0,23/01/2020,17:10:00
Quara¡,Qua16,20200123_172500.WAV,0,23/01/2020,17:25:00
Quara¡,Qua16,20200123_174000.WAV,0,23/01/2020,17:40:00
Quara¡,Qua16,20200123_175500.WAV,0,23/01/2020,17:55:00
Quara¡,Qua16,20200123_181000.WAV,0,23/01/2020,18:10:00
Quara¡,Qua16,20200123_182500.WAV,0,23/01/2020,18:25:00
Quara¡,Qua16,20200123_184000.WAV,0,23/01/2020,18:40:00
Quara¡,Qua16,20200123_185500.WAV,1,23/01/2020,18:55:00
Quara¡,Qua16,20200123_191000.WAV,0,23/01/2020,19:10:00
Quara¡,Qua16,20200123_192500.WAV,1,23/01/2020,19:25:00
Quara¡,Qua16,20200123_194000.WAV,0,23/01/2020,19:40:00
Quara¡,Qua16,20200124_061000.WAV,0,24/01/2020,06:10:00
Quara¡,Qua16,20200124_062500.WAV,0,24/01/2020,06:25:00
Quara¡,Qua16,20200124_064000.WAV,0,24/01/2020,06:40:00
Quara¡,Qua16,20200124_065500.WAV,0,24/01/2020,06:55:00
Quara¡,Qua16,20200124_071000.WAV,0,24/01/2020,07:10:00
Quara¡,Qua16,20200124_072500.WAV,1,24/01/2020,07:25:00
Quara¡,Qua16,20200124_074000.WAV,1,24/01/2020,07:40:00
Quara¡,Qua16,20200124_075500.WAV,0,24/01/2020,07:55:00
Quara¡,Qua16,20200124_081000.WAV,0,24/01/2020,08:10:00
Quara¡,Qua16,20200124_082500.WAV,0,24/01/2020,08:25:00
Quara¡,Qua16,20200124_084000.WAV,0,24/01/2020,08:40:00
Quara¡,Qua16,20200124_085500.WAV,0,24/01/2020,08:55:00
Quara¡,Qua16,20200124_091000.WAV,0,24/01/2020,09:10:00
Quara¡,Qua16,20200124_092500.WAV,0,24/01/2020,09:25:00
Quara¡,Qua16,20200124_094000.WAV,0,24/01/2020,09:40:00
Quara¡,Qua16,20200124_095500.WAV,0,24/01/2020,09:55:00
Quara¡,Qua16,20200124_101000.WAV,0,24/01/2020,10:10:00
Quara¡,Qua16,20200124_102500.WAV,0,24/01/2020,10:25:00
Quara¡,Qua16,20200124_104000.WAV,0,24/01/2020,10:40:00
Quara¡,Qua16,20200124_105500.WAV,0,24/01/2020,10:55:00
Quara¡,Qua16,20200124_111000.WAV,0,24/01/2020,11:10:00
Quara¡,Qua16,20200124_112500.WAV,0,24/01/2020,11:25:00
Quara¡,Qua16,20200124_114000.WAV,0,24/01/2020,11:40:00
Quara¡,Qua16,20200124_115500.WAV,0,24/01/2020,11:55:00
Quara¡,Qua16,20200124_121000.WAV,0,24/01/2020,12:10:00
Quara¡,Qua16,20200124_122500.WAV,0,24/01/2020,12:25:00
Quara¡,Qua16,20200124_124000.WAV,0,24/01/2020,12:40:00
Quara¡,Qua16,20200124_125500.WAV,0,24/01/2020,12:55:00
Quara¡,Qua16,20200124_131000.WAV,0,24/01/2020,13:10:00
Quara¡,Qua16,20200124_132500.WAV,0,24/01/2020,13:25:00
Quara¡,Qua16,20200124_134000.WAV,1,24/01/2020,13:40:00
Quara¡,Qua16,20200124_135500.WAV,0,24/01/2020,13:55:00
Quara¡,Qua16,20200124_141000.WAV,0,24/01/2020,14:10:00
Quara¡,Qua16,20200124_142500.WAV,0,24/01/2020,14:25:00
Quara¡,Qua16,20200124_144000.WAV,1,24/01/2020,14:40:00
Quara¡,Qua16,20200124_145500.WAV,1,24/01/2020,14:55:00
Quara¡,Qua16,20200124_151000.WAV,1,24/01/2020,15:10:00
Quara¡,Qua16,20200124_152500.WAV,1,24/01/2020,15:25:00
Quara¡,Qua16,20200124_154000.WAV,0,24/01/2020,15:40:00
Quara¡,Qua16,20200124_155500.WAV,1,24/01/2020,15:55:00
Quara¡,Qua16,20200124_161000.WAV,0,24/01/2020,16:10:00
Quara¡,Qua16,20200124_162500.WAV,0,24/01/2020,16:25:00
Quara¡,Qua16,20200124_164000.WAV,0,24/01/2020,16:40:00
Quara¡,Qua16,20200124_165500.WAV,0,24/01/2020,16:55:00
Quara¡,Qua16,20200124_171000.WAV,0,24/01/2020,17:10:00
Quara¡,Qua16,20200124_172500.WAV,0,24/01/2020,17:25:00
Quara¡,Qua16,20200124_174000.WAV,0,24/01/2020,17:40:00
Quara¡,Qua16,20200124_175500.WAV,0,24/01/2020,17:55:00
Quara¡,Qua16,20200124_181000.WAV,1,24/01/2020,18:10:00
Quara¡,Qua16,20200124_182500.WAV,0,24/01/2020,18:25:00
Quara¡,Qua16,20200124_184000.WAV,1,24/01/2020,18:40:00
Quara¡,Qua16,20200124_185500.WAV,1,24/01/2020,18:55:00
Quara¡,Qua16,20200124_191000.WAV,1,24/01/2020,19:10:00
Quara¡,Qua16,20200124_192500.WAV,0,24/01/2020,19:25:00
Quara¡,Qua16,20200124_194000.WAV,1,24/01/2020,19:40:00
Quara¡,Qua16,20200125_061000.WAV,0,25/01/2020,06:10:00
Quara¡,Qua16,20200125_062500.WAV,1,25/01/2020,06:25:00
Quara¡,Qua16,20200125_064000.WAV,1,25/01/2020,06:40:00
Quara¡,Qua16,20200125_065500.WAV,1,25/01/2020,06:55:00
Quara¡,Qua16,20200125_071000.WAV,0,25/01/2020,07:10:00
Quara¡,Qua16,20200125_072500.WAV,0,25/01/2020,07:25:00
Quara¡,Qua16,20200125_074000.WAV,0,25/01/2020,07:40:00
Quara¡,Qua16,20200125_075500.WAV,0,25/01/2020,07:55:00
Quara¡,Qua16,20200125_081000.WAV,0,25/01/2020,08:10:00
Quara¡,Qua16,20200125_082500.WAV,1,25/01/2020,08:25:00
Quara¡,Qua16,20200125_084000.WAV,0,25/01/2020,08:40:00
Quara¡,Qua16,20200125_085500.WAV,1,25/01/2020,08:55:00
Quara¡,Qua16,20200125_091000.WAV,0,25/01/2020,09:10:00
Quara¡,Qua16,20200125_092500.WAV,1,25/01/2020,09:25:00
Quara¡,Qua16,20200125_094000.WAV,1,25/01/2020,09:40:00
Quara¡,Qua16,20200125_095500.WAV,1,25/01/2020,09:55:00
Quara¡,Qua16,20200125_101000.WAV,0,25/01/2020,10:10:00
Quara¡,Qua16,20200125_102500.WAV,1,25/01/2020,10:25:00
Quara¡,Qua16,20200125_104000.WAV,0,25/01/2020,10:40:00
Quara¡,Qua16,20200125_105500.WAV,1,25/01/2020,10:55:00
Quara¡,Qua16,20200125_111000.WAV,0,25/01/2020,11:10:00
Quara¡,Qua16,20200125_112500.WAV,0,25/01/2020,11:25:00
Quara¡,Qua16,20200125_114000.WAV,1,25/01/2020,11:40:00
Quara¡,Qua16,20200125_115500.WAV,1,25/01/2020,11:55:00
Quara¡,Qua16,20200125_121000.WAV,0,25/01/2020,12:10:00
Quara¡,Qua16,20200125_122500.WAV,0,25/01/2020,12:25:00
Quara¡,Qua16,20200125_124000.WAV,0,25/01/2020,12:40:00
Quara¡,Qua16,20200125_125500.WAV,0,25/01/2020,12:55:00
Quara¡,Qua16,20200125_131000.WAV,1,25/01/2020,13:10:00
Quara¡,Qua16,20200125_132500.WAV,0,25/01/2020,13:25:00
Quara¡,Qua16,20200125_134000.WAV,0,25/01/2020,13:40:00
Quara¡,Qua16,20200125_135500.WAV,0,25/01/2020,13:55:00
Quara¡,Qua16,20200125_141000.WAV,0,25/01/2020,14:10:00
Quara¡,Qua16,20200125_142500.WAV,0,25/01/2020,14:25:00
Quara¡,Qua16,20200125_144000.WAV,0,25/01/2020,14:40:00
Quara¡,Qua16,20200125_145500.WAV,0,25/01/2020,14:55:00
Quara¡,Qua16,20200125_151000.WAV,0,25/01/2020,15:10:00
Quara¡,Qua16,20200125_152500.WAV,0,25/01/2020,15:25:00
Quara¡,Qua16,20200125_154000.WAV,0,25/01/2020,15:40:00
Quara¡,Qua16,20200125_155500.WAV,1,25/01/2020,15:55:00
Quara¡,Qua16,20200125_161000.WAV,0,25/01/2020,16:10:00
Quara¡,Qua16,20200125_162500.WAV,1,25/01/2020,16:25:00
Quara¡,Qua16,20200125_164000.WAV,0,25/01/2020,16:40:00
Quara¡,Qua16,20200125_165500.WAV,1,25/01/2020,16:55:00
Quara¡,Qua16,20200125_171000.WAV,0,25/01/2020,17:10:00
Quara¡,Qua16,20200125_172500.WAV,0,25/01/2020,17:25:00
Quara¡,Qua16,20200125_174000.WAV,1,25/01/2020,17:40:00
Quara¡,Qua16,20200125_175500.WAV,1,25/01/2020,17:55:00
Quara¡,Qua16,20200125_181000.WAV,1,25/01/2020,18:10:00
Quara¡,Qua16,20200125_182500.WAV,1,25/01/2020,18:25:00
Quara¡,Qua16,20200125_184000.WAV,1,25/01/2020,18:40:00
Quara¡,Qua16,20200125_185500.WAV,0,25/01/2020,18:55:00
Quara¡,Qua16,20200125_191000.WAV,0,25/01/2020,19:10:00
Quara¡,Qua16,20200125_192500.WAV,0,25/01/2020,19:25:00
Quara¡,Qua16,20200125_194000.WAV,1,25/01/2020,19:40:00
Quara¡,Qua16,20200126_061000.WAV,1,26/01/2020,06:10:00
Quara¡,Qua16,20200126_062500.WAV,0,26/01/2020,06:25:00
Quara¡,Qua16,20200126_064000.WAV,0,26/01/2020,06:40:00
Quara¡,Qua16,20200126_065500.WAV,0,26/01/2020,06:55:00
Quara¡,Qua16,20200126_071000.WAV,0,26/01/2020,07:10:00
Quara¡,Qua16,20200126_072500.WAV,1,26/01/2020,07:25:00
Quara¡,Qua16,20200126_074000.WAV,0,26/01/2020,07:40:00
Quara¡,Qua16,20200126_075500.WAV,0,26/01/2020,07:55:00
Quara¡,Qua16,20200126_081000.WAV,1,26/01/2020,08:10:00
Quara¡,Qua16,20200126_082500.WAV,1,26/01/2020,08:25:00
Quara¡,Qua16,20200126_084000.WAV,1,26/01/2020,08:40:00
Quara¡,Qua16,20200126_085500.WAV,1,26/01/2020,08:55:00
Quara¡,Qua16,20200126_091000.WAV,0,26/01/2020,09:10:00
Quara¡,Qua16,20200126_092500.WAV,0,26/01/2020,09:25:00
Quara¡,Qua16,20200126_094000.WAV,0,26/01/2020,09:40:00
Quara¡,Qua16,20200126_095500.WAV,0,26/01/2020,09:55:00
Quara¡,Qua16,20200126_101000.WAV,0,26/01/2020,10:10:00
Quara¡,Qua16,20200126_102500.WAV,0,26/01/2020,10:25:00
Quara¡,Qua16,20200126_104000.WAV,0,26/01/2020,10:40:00
Quara¡,Qua16,20200126_105500.WAV,0,26/01/2020,10:55:00
Quara¡,Qua16,20200126_111000.WAV,0,26/01/2020,11:10:00
Quara¡,Qua16,20200126_112500.WAV,0,26/01/2020,11:25:00
Quara¡,Qua16,20200126_114000.WAV,0,26/01/2020,11:40:00
Quara¡,Qua16,20200126_115500.WAV,0,26/01/2020,11:55:00
Quara¡,Qua16,20200126_121000.WAV,0,26/01/2020,12:10:00
Quara¡,Qua16,20200126_122500.WAV,0,26/01/2020,12:25:00
Quara¡,Qua16,20200126_124000.WAV,1,26/01/2020,12:40:00
Quara¡,Qua16,20200126_125500.WAV,0,26/01/2020,12:55:00
Quara¡,Qua16,20200126_131000.WAV,0,26/01/2020,13:10:00
Quara¡,Qua16,20200126_132500.WAV,1,26/01/2020,13:25:00
Quara¡,Qua16,20200126_134000.WAV,0,26/01/2020,13:40:00
Quara¡,Qua16,20200126_135500.WAV,1,26/01/2020,13:55:00
Quara¡,Qua16,20200126_141000.WAV,0,26/01/2020,14:10:00
Quara¡,Qua16,20200126_142500.WAV,0,26/01/2020,14:25:00
Quara¡,Qua16,20200126_144000.WAV,1,26/01/2020,14:40:00
Quara¡,Qua16,20200126_145500.WAV,0,26/01/2020,14:55:00
Quara¡,Qua16,20200126_151000.WAV,0,26/01/2020,15:10:00
Quara¡,Qua16,20200126_152500.WAV,0,26/01/2020,15:25:00
Quara¡,Qua16,20200126_154000.WAV,0,26/01/2020,15:40:00
Quara¡,Qua16,20200126_155500.WAV,0,26/01/2020,15:55:00
Quara¡,Qua16,20200126_161000.WAV,0,26/01/2020,16:10:00
Quara¡,Qua16,20200126_162500.WAV,0,26/01/2020,16:25:00
Quara¡,Qua16,20200126_164000.WAV,1,26/01/2020,16:40:00
Quara¡,Qua16,20200126_165500.WAV,0,26/01/2020,16:55:00
Quara¡,Qua16,20200126_171000.WAV,1,26/01/2020,17:10:00
Quara¡,Qua16,20200126_172500.WAV,0,26/01/2020,17:25:00
Quara¡,Qua16,20200126_174000.WAV,0,26/01/2020,17:40:00
Quara¡,Qua16,20200126_175500.WAV,0,26/01/2020,17:55:00
Quara¡,Qua16,20200126_181000.WAV,1,26/01/2020,18:10:00
Quara¡,Qua16,20200126_182500.WAV,0,26/01/2020,18:25:00
Quara¡,Qua16,20200126_184000.WAV,0,26/01/2020,18:40:00
Quara¡,Qua16,20200126_185500.WAV,0,26/01/2020,18:55:00
Quara¡,Qua16,20200126_191000.WAV,0,26/01/2020,19:10:00
Quara¡,Qua16,20200126_192500.WAV,0,26/01/2020,19:25:00
Quara¡,Qua16,20200126_194000.WAV,0,26/01/2020,19:40:00
Quara¡,Qua16,20200127_061000.WAV,0,27/01/2020,06:10:00
Quara¡,Qua16,20200127_062500.WAV,0,27/01/2020,06:25:00
Quara¡,Qua16,20200127_064000.WAV,0,27/01/2020,06:40:00
Quara¡,Qua16,20200127_065500.WAV,0,27/01/2020,06:55:00
Quara¡,Qua16,20200127_071000.WAV,1,27/01/2020,07:10:00
Quara¡,Qua16,20200127_072500.WAV,0,27/01/2020,07:25:00
Quara¡,Qua16,20200127_074000.WAV,0,27/01/2020,07:40:00
Quara¡,Qua16,20200127_075500.WAV,0,27/01/2020,07:55:00
Quara¡,Qua16,20200127_081000.WAV,0,27/01/2020,08:10:00
Quara¡,Qua16,20200127_082500.WAV,0,27/01/2020,08:25:00
Quara¡,Qua16,20200127_084000.WAV,0,27/01/2020,08:40:00
Quara¡,Qua16,20200127_085500.WAV,0,27/01/2020,08:55:00
Quara¡,Qua16,20200127_091000.WAV,0,27/01/2020,09:10:00
Quara¡,Qua16,20200127_092500.WAV,0,27/01/2020,09:25:00
Quara¡,Qua16,20200127_094000.WAV,0,27/01/2020,09:40:00
Quara¡,Qua16,20200127_095500.WAV,0,27/01/2020,09:55:00
Quara¡,Qua16,20200127_101000.WAV,0,27/01/2020,10:10:00
Quara¡,Qua16,20200127_102500.WAV,0,27/01/2020,10:25:00
Quara¡,Qua16,20200127_104000.WAV,0,27/01/2020,10:40:00
Quara¡,Qua16,20200127_105500.WAV,0,27/01/2020,10:55:00
Quara¡,Qua16,20200127_111000.WAV,0,27/01/2020,11:10:00
Quara¡,Qua16,20200127_112500.WAV,0,27/01/2020,11:25:00
Quara¡,Qua16,20200127_114000.WAV,0,27/01/2020,11:40:00
Quara¡,Qua16,20200127_115500.WAV,0,27/01/2020,11:55:00
Quara¡,Qua16,20200127_121000.WAV,0,27/01/2020,12:10:00
Quara¡,Qua16,20200127_122500.WAV,0,27/01/2020,12:25:00
Quara¡,Qua16,20200127_124000.WAV,0,27/01/2020,12:40:00
Quara¡,Qua16,20200127_125500.WAV,0,27/01/2020,12:55:00
Quara¡,Qua16,20200127_131000.WAV,0,27/01/2020,13:10:00
Quara¡,Qua16,20200127_132500.WAV,0,27/01/2020,13:25:00
Quara¡,Qua16,20200127_134000.WAV,0,27/01/2020,13:40:00
Quara¡,Qua16,20200127_135500.WAV,0,27/01/2020,13:55:00
Quara¡,Qua16,20200127_141000.WAV,0,27/01/2020,14:10:00
Quara¡,Qua16,20200127_142500.WAV,0,27/01/2020,14:25:00
Quara¡,Qua16,20200127_144000.WAV,0,27/01/2020,14:40:00
Quara¡,Qua16,20200127_145500.WAV,1,27/01/2020,14:55:00
Quara¡,Qua16,20200127_151000.WAV,0,27/01/2020,15:10:00
Quara¡,Qua16,20200127_152500.WAV,0,27/01/2020,15:25:00
Quara¡,Qua16,20200127_154000.WAV,0,27/01/2020,15:40:00
Quara¡,Qua16,20200127_155500.WAV,0,27/01/2020,15:55:00
Quara¡,Qua16,20200127_161000.WAV,0,27/01/2020,16:10:00
Quara¡,Qua16,20200127_162500.WAV,0,27/01/2020,16:25:00
Quara¡,Qua16,20200127_164000.WAV,0,27/01/2020,16:40:00
Quara¡,Qua16,20200127_165500.WAV,0,27/01/2020,16:55:00
Quara¡,Qua16,20200127_171000.WAV,0,27/01/2020,17:10:00
Quara¡,Qua16,20200127_172500.WAV,0,27/01/2020,17:25:00
Quara¡,Qua16,20200127_174000.WAV,1,27/01/2020,17:40:00
Quara¡,Qua16,20200127_175500.WAV,1,27/01/2020,17:55:00
Quara¡,Qua16,20200127_181000.WAV,0,27/01/2020,18:10:00
Quara¡,Qua16,20200127_182500.WAV,0,27/01/2020,18:25:00
Quara¡,Qua16,20200127_184000.WAV,1,27/01/2020,18:40:00
Quara¡,Qua16,20200127_185500.WAV,1,27/01/2020,18:55:00
Quara¡,Qua16,20200127_191000.WAV,1,27/01/2020,19:10:00
Quara¡,Qua16,20200127_192500.WAV,1,27/01/2020,19:25:00
Quara¡,Qua16,20200127_194000.WAV,1,27/01/2020,19:40:00
Quara¡,Qua16,20200128_061000.WAV,0,28/01/2020,06:10:00
Quara¡,Qua16,20200128_062500.WAV,1,28/01/2020,06:25:00
Quara¡,Qua16,20200128_064000.WAV,0,28/01/2020,06:40:00
Quara¡,Qua16,20200128_065500.WAV,0,28/01/2020,06:55:00
Quara¡,Qua16,20200128_071000.WAV,0,28/01/2020,07:10:00
Quara¡,Qua16,20200128_072500.WAV,0,28/01/2020,07:25:00
Quara¡,Qua16,20200128_074000.WAV,0,28/01/2020,07:40:00
Quara¡,Qua16,20200128_075500.WAV,0,28/01/2020,07:55:00
Quara¡,Qua16,20200128_081000.WAV,0,28/01/2020,08:10:00
Quara¡,Qua16,20200128_082500.WAV,0,28/01/2020,08:25:00
Quara¡,Qua16,20200128_084000.WAV,0,28/01/2020,08:40:00
Quara¡,Qua16,20200128_085500.WAV,0,28/01/2020,08:55:00
Quara¡,Qua16,20200128_091000.WAV,0,28/01/2020,09:10:00
Quara¡,Qua16,20200128_092500.WAV,0,28/01/2020,09:25:00
Quara¡,Qua16,20200128_094000.WAV,0,28/01/2020,09:40:00
Quara¡,Qua16,20200128_095500.WAV,0,28/01/2020,09:55:00
